order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,customer_name,segment,city
NM202403819291,2024-03-30,2024-04-03,CU0156,PR503,East ,Technology,Phones,7,867.38,0.2,180.75,March,4,20.838617445640896,Jordan Lee,Home Office,New York
NM202403333934,2024-03-17,2024-03-20,CU0074,PR519, Central,OFFICE SUPPLIES,Paper,5,56.3,0.0,20.35,March,3,36.145648312611016,Morgan Wood,Consumer,Chicago
NM202403633991,2024-03-17,2024-03-24,CU0149,PR514, West,furniture,Bookcases,5,1059.88,0.2,259.73,March,7,24.505604408046196,Morgan Cruz,Corporate,Los Angeles
NM202403460046,2024-03-13,2024-03-19,CU0236,PR509,SOUTH,Technology,Machines,3,1689.3,0.15,680.67,March,6,40.29302077783697,Jamie Lee,Home Office,Miami
NM202403930770,2024-03-15,2024-03-18,CU0062,PR512,Central ,FURNITURE,Tables,7,4390.79,0.1,878.158,March,3,20.0,Morgan Dean,Consumer,Dallas
NM202403334709,2024-03-30,2024-03-31,CU0068,PR501,West,Technology,Phones,2,1872.11,0.1,445.29,March,1,23.785461324387995,Jamie Ray,Consumer,Seattle
NM202403574083,2024-03-31,2024-04-01,CU0141,PR509,south,Technology,Machines,4,2649.88,0.0,1305.04,March,1,49.24902259724968,Jamie Fox,Corporate,Atlanta
NM202403750193,2024-03-19,2024-03-21,CU0050,PR508,west,technology,Machines,7,1606.15,0.0,778.47,March,2,48.46807583351493,Morgan Ray,Corporate,Los Angeles
NM202403865591,2024-03-26,2024-04-02,CU0023,PR510,central,FURNITURE,Chairs,8,1649.95,0.15,315.47,March,7,19.119973332525227,Taylor Hunt,Corporate,Chicago
NM202403825540,2024-03-07,2024-03-14,CU0100,PR524, Central,Office Supplies,Art,2,143.67,0.15,11.79,March,7,8.206306118187513,Alex Hunt,Corporate,Dallas
NM202403172652,2024-03-26,2024-03-26,CU0099,PR523,east,Office Supplies,Art,7,285.77,0.2,15.22,March,0,5.325961437519684,Drew Dean,Consumer,Boston
NM202403122003,2024-03-10,2024-03-15,CU0206,PR511,East ,Furniture,Chairs,4,475.24,0.0,224.56,March,5,47.251914821984684,Morgan Shah,Consumer,New York
NM202403291197,2024-03-29,2024-03-31,CU0163,PR519,CENTRAL,office supplies,Paper,7,47.29,0.4,-3.04,March,2,-6.428420384859379,Drew Wood,Corporate,Dallas
NM202403994784,2024-03-23,2024-03-29,CU0198,PR520, East,Office Supplies,Paper,3,20.79,0.3,5.16,March,6,24.81962481962482,Morgan Hunt,Corporate,Boston
NM202403886052,2024-03-04,2024-03-09,CU0116,PR514,EAST,FURNITURE,Bookcases,5,1324.85,0.0,524.7,March,5,39.604483526436965,Jamie Wood,Home Office,Boston
NM202403336929,2024-03-24,2024-03-27,CU0194,PR512,WEST,FURNITURE,Tables,6,3345.36,0.2,300.0,March,3,8.967644737786069,Casey Bell,Consumer,Seattle
NM202403827917,2024-03-29,2024-04-02,CU0221,PR520,South ,OFFICE SUPPLIES,Paper,8,79.2,0.0,37.52,March,4,47.37373737373737,Casey Ray,Corporate,Miami
NM202403959775,2024-03-12,2024-03-17,CU0093,PR513,east,Furniture,Tables,6,1295.6,0.15,119.42,March,5,9.217351034269837,Taylor Bell,Consumer,New York
NM202403176812,2024-03-20,2024-03-21,CU0107,PR507,SOUTH,Technology,Machines,2,85.38,0.0,45.68,March,1,53.50199109861794,Taylor Lee,Corporate,Miami
NM202403896710,2024-03-27,2024-04-01,CU0089,PR509,WEST,Technology,Machines,7,3941.7,0.15,1588.23,March,5,40.29302077783697,Drew Roy,Consumer,Los Angeles
NM202403309572,2024-03-15,2024-03-16,CU0200,PR513,east,Furniture,Tables,8,1829.09,0.1,260.85,March,1,14.26118999065109,Quinn Shah,Consumer,Boston
NM202403470156,2024-03-06,2024-03-07,CU0236,PR507, South,Technology,Machines,8,239.06,0.3,80.26,March,1,33.573161549401824,Jamie Lee,Home Office,Miami
NM202403783525,2024-03-03,2024-03-06,CU0208,PR517,WEST,Office Supplies,Binders,8,707.52,0.0,324.64,March,3,45.884215287200355,Morgan Ray,Corporate,Seattle
NM202403875210,2024-03-15,2024-03-22,CU0056,PR508,EAST,Technology,Machines,6,1239.03,0.1,529.59,March,7,42.74230648168326,Jordan Wood,Corporate,New York
NM202403834846,2024-03-20,2024-03-27,CU0142,PR521,Central,office supplies,Storage,4,159.36,0.2,7.44,March,7,4.66867469879518,Quinn Dean,Consumer,Chicago
NM202403785089,2024-03-31,2024-04-02,CU0105,PR506, East,Technology,Accessories,8,5230.4,0.0,2604.16,March,2,49.788926277148974,Riley Fox,Consumer,New York
NM202403378850,2024-03-23,2024-03-28,CU0117,PR508,SOUTH,TECHNOLOGY,Machines,5,1147.25,0.0,556.05,March,5,48.46807583351492,Alex Hunt,Consumer,Atlanta
NM202403590707,2024-03-17,2024-03-21,CU0125,PR508,East ,technology,Machines,8,1101.36,0.4,155.44,March,4,14.11345972252488,Jamie Ray,Consumer,Boston
NM202403420604,2024-03-10,2024-03-16,CU0227,PR501,West,TECHNOLOGY,Phones,4,3536.2,0.15,682.56,March,6,19.3020756744528,Jamie Cruz,Corporate,Los Angeles
NM202403144938,2024-03-08,2024-03-08,CU0009,PR507,West ,technology,Machines,5,213.45,0.0,114.2,March,0,53.50199109861795,Casey Cruz,Corporate,Los Angeles
NM202403471833,2024-03-31,2024-04-04,CU0196,PR522, East,OFFICE SUPPLIES,Storage,8,333.52,0.0,157.36,March,4,47.18157831614297,Jamie Lee,Consumer,Boston
NM202403729798,2024-03-27,2024-03-28,CU0148,PR514,SOUTH,Furniture,Bookcases,7,1576.57,0.15,456.36,March,1,28.946383604914466,Alex Shah,Corporate,Atlanta
NM202403480405,2024-03-10,2024-03-17,CU0035,PR518,central,OFFICE SUPPLIES,Paper,3,121.77,0.4,19.77,March,7,16.235525991623554,Riley Cruz,Corporate,Dallas
NM202403473807,2024-03-17,2024-03-19,CU0059,PR509, South,TECHNOLOGY,Machines,3,1987.41,0.0,978.78,March,2,49.24902259724968,Sam Wood,Consumer,Atlanta
NM202403806912,2024-03-08,2024-03-10,CU0054,PR524,South,Office Supplies,Art,6,304.24,0.4,-91.4,March,2,-30.042072048382856,Casey Ray,Corporate,Miami
NM202403418473,2024-03-21,2024-03-21,CU0033,PR503,South ,Technology,Phones,2,185.87,0.4,-10.31,March,0,-5.546887609619627,Drew Cruz,Consumer,Miami
NM202403435945,2024-03-17,2024-03-24,CU0221,PR523,South ,Office Supplies,Art,2,102.06,0.0,24.76,March,7,24.260239075053892,Casey Ray,Corporate,Miami
NM202403894436,2024-03-23,2024-03-26,CU0194,PR507,West,Technology,Machines,4,136.61,0.2,57.21,March,3,41.87833979942903,Casey Bell,Consumer,Seattle
NM202403816977,2024-03-01,2024-03-05,CU0010,PR522,East ,office supplies,Storage,8,283.49,0.15,107.33,March,4,37.860241983844226,Jordan Shah,Consumer,New York
NM202403548972,2024-03-09,2024-03-11,CU0036,PR503, Central,Technology,Phones,4,526.63,0.15,134.27,March,2,25.49607884093197,Casey Fox,Corporate,Chicago
NM202403993902,2024-03-17,2024-03-20,CU0159,PR505,Central,Technology,Accessories,7,1087.74,0.0,300.1,March,3,27.58931362274073,Morgan Fox,Home Office,Chicago
NM202403688126,2024-03-09,2024-03-13,CU0130,PR524,Central ,office supplies,Art,8,540.86,0.2,13.34,March,4,2.4664423325814444,Jordan Fox,Home Office,Chicago
NM202403911397,2024-03-30,2024-03-31,CU0240,PR520,EAST,OFFICE SUPPLIES,Paper,7,69.3,0.0,32.83,March,1,47.37373737373737,Sam Cruz,Home Office,New York
NM202403195896,2024-03-16,2024-03-17,CU0028,PR502,East,Technology,Phones,6,1522.56,0.2,304.512,March,1,20.0,Alex Roy,Consumer,Boston
NM202403691875,2024-03-08,2024-03-14,CU0020,PR523,Central,office supplies,Art,7,303.63,0.15,33.08,March,6,10.89483911339459,Drew Ray,Corporate,Dallas
NM202403730958,2024-03-20,2024-03-23,CU0225,PR520,WEST,office supplies,Paper,7,48.51,0.3,12.04,March,3,24.81962481962482,Sam Dean,Consumer,Los Angeles
NM202403270137,2024-03-31,2024-04-02,CU0148,PR518,South ,OFFICE SUPPLIES,Paper,5,270.6,0.2,100.6,March,2,37.17664449371766,Alex Shah,Corporate,Atlanta
NM202403795478,2024-03-19,2024-03-19,CU0172,PR510,Central ,furniture,Chairs,3,436.75,0.4,-63.68,March,0,-14.580423583285631,Casey Lee,Home Office,Chicago
NM202403689137,2024-03-20,2024-03-25,CU0191,PR502, West,technology,Phones,3,808.86,0.15,321.54,March,5,39.752243898820566,Jordan Dean,Corporate,Los Angeles
NM202403395404,2024-03-15,2024-03-21,CU0071,PR513,EAST,FURNITURE,Tables,7,1778.28,0.0,406.07,March,6,22.8349866162809,Riley Wood,Consumer,Boston
NM202403240411,2024-03-29,2024-04-04,CU0204,PR512,Central,Furniture,Tables,8,4739.26,0.15,678.78,March,6,14.322489164975122,Morgan Bell,Home Office,Dallas
NM202403496272,2024-03-20,2024-03-26,CU0217,PR507,central,technology,Machines,3,115.26,0.1,55.71,March,6,48.33420093701197,Jordan Cruz,Consumer,Dallas
NM202403480844,2024-03-29,2024-04-03,CU0012,PR504,CENTRAL,TECHNOLOGY,Accessories,6,3712.39,0.15,1152.85,March,5,31.05411877523644,Jamie Hunt,Consumer,Chicago
NM202403653064,2024-03-02,2024-03-02,CU0188,PR507,south,TECHNOLOGY,Machines,5,85.38,0.6,-13.87,March,0,-16.24502225345514,Quinn Lee,Home Office,Miami
NM202403440938,2024-03-21,2024-03-24,CU0235,PR510,East,furniture,Chairs,3,618.73,0.15,118.3,March,3,19.119809933250366,Sam Roy,Consumer,New York
NM202403414279,2024-03-21,2024-03-23,CU0193,PR513, East,FURNITURE,Tables,1,254.04,0.0,58.01,March,2,22.8349866162809,Sam Shah,Consumer,New York
NM202403268771,2024-03-17,2024-03-19,CU0190,PR509,East,Technology,Machines,3,794.96,0.6,-213.67,March,2,-26.878081916071245,Quinn Lee,Consumer,New York
NM202403262633,2024-03-25,2024-03-29,CU0012,PR504,Central,Technology,Accessories,4,2911.68,0.0,1205.32,March,4,41.39603253104737,Jamie Hunt,Consumer,Chicago
NM202403383267,2024-03-02,2024-03-06,CU0040,PR516,West,Office Supplies,Binders,8,77.12,0.0,38.08,March,4,49.377593360995846,Casey Hunt,Consumer,Los Angeles
NM202403155385,2024-03-10,2024-03-11,CU0058,PR519, East,Office Supplies,Paper,8,90.08,0.0,32.56,March,1,36.145648312611016,Morgan Dean,Corporate,New York
NM202403499543,2024-03-30,2024-04-01,CU0003,PR511,East,FURNITURE,Chairs,4,427.72,0.1,177.04,March,2,41.391564574955574,Riley Roy,Consumer,Boston
NM202403564213,2024-03-07,2024-03-08,CU0194,PR505,WEST,Technology,Accessories,4,466.18,0.4,16.1,March,1,3.4536016131108154,Casey Bell,Consumer,Seattle
NM202403369117,2024-03-13,2024-03-19,CU0052,PR501,East ,Technology,Phones,4,3328.19,0.2,474.55,March,6,14.258500866837531,Sam Hunt,Home Office,Boston
NM202403817174,2024-03-03,2024-03-03,CU0141,PR523,South ,OFFICE SUPPLIES,Art,6,306.18,0.0,74.28,March,0,24.260239075053892,Jamie Fox,Corporate,Atlanta
NM202403560212,2024-03-17,2024-03-21,CU0150,PR519,South,Office Supplies,Paper,5,56.3,0.0,20.35,March,4,36.145648312611016,Riley Fox,Consumer,Miami
NM202403115263,2024-03-28,2024-04-01,CU0068,PR515,West ,Furniture,Bookcases,5,2432.32,0.15,848.42,March,4,34.88110117089856,Jamie Ray,Consumer,Seattle
NM202403867622,2024-03-08,2024-03-09,CU0079,PR501, Central,Technology,Phones,6,6240.36,0.0,1959.9,March,1,31.406841912966566,Morgan Bell,Consumer,Chicago
NM202403812748,2024-03-17,2024-03-18,CU0220,PR524,Central ,office supplies,Art,3,253.53,0.0,50.706,March,1,20.0,Drew Dean,Consumer,Dallas
NM202403518317,2024-03-29,2024-03-31,CU0189,PR506,EAST,TECHNOLOGY,Accessories,5,3269.0,0.0,1627.6,March,2,49.788926277148974,Sam Fox,Corporate,New York
NM202403564095,2024-03-13,2024-03-13,CU0187,PR522,east,OFFICE SUPPLIES,Storage,3,125.07,0.0,59.01,March,0,47.18157831614296,Taylor Bell,Home Office,Boston
NM202403267152,2024-03-30,2024-04-01,CU0006,PR514,South,FURNITURE,Bookcases,8,2119.76,0.0,839.52,March,2,39.60448352643695,Alex Dean,Consumer,Atlanta
NM202403610315,2024-03-03,2024-03-06,CU0070,PR519,Central ,Office Supplies,Paper,3,23.65,0.3,2.08,March,3,8.79492600422833,Casey Wood,Consumer,Dallas
NM202403868918,2024-03-29,2024-04-03,CU0221,PR509,South,TECHNOLOGY,Machines,2,1324.94,0.0,652.52,March,5,49.24902259724968,Casey Ray,Corporate,Miami
NM202403783141,2024-03-07,2024-03-12,CU0113,PR505, South,Technology,Accessories,7,815.81,0.4,28.17,March,5,3.4530098920091694,Taylor Hunt,Corporate,Atlanta
NM202403515904,2024-03-08,2024-03-15,CU0198,PR517, East,Office Supplies,Binders,4,318.38,0.1,126.94,March,7,39.87059488661348,Morgan Hunt,Corporate,Boston
NM202403298876,2024-03-20,2024-03-24,CU0004,PR522,south,Office Supplies,Storage,7,233.46,0.2,79.32,March,4,33.975841685941916,Jamie Roy,Consumer,Atlanta
NM202403862312,2024-03-10,2024-03-15,CU0172,PR512,Central,Furniture,Tables,1,627.26,0.1,119.7,March,5,19.082995886873068,Casey Lee,Home Office,Chicago
NM202403484930,2024-03-27,2024-03-29,CU0084,PR522,SOUTH,Office Supplies,Storage,5,125.07,0.4,14.97,March,2,11.9692971935716,Morgan Hunt,Corporate,Atlanta
NM202403524286,2024-03-02,2024-03-07,CU0048,PR521,west,Office Supplies,Storage,1,34.86,0.3,-3.12,March,5,-8.950086058519794,Alex Dean,Corporate,Los Angeles
NM202403428782,2024-03-19,2024-03-25,CU0181,PR517,east,Office Supplies,Binders,1,88.44,0.0,40.58,March,6,45.884215287200355,Casey Dean,Home Office,New York
NM202403607942,2024-03-04,2024-03-06,CU0014,PR503,South,Technology,Phones,6,743.47,0.2,154.93,March,2,20.838769553579837,Alex Lee,Corporate,Atlanta
NM202403632510,2024-03-26,2024-04-02,CU0129,PR507,South ,TECHNOLOGY,Machines,3,108.86,0.15,49.31,March,7,45.29671137240492,Quinn Roy,Home Office,Atlanta
NM202403946469,2024-03-25,2024-04-01,CU0199,PR508,central,Technology,Machines,3,619.51,0.1,264.8,March,7,42.74345853981373,Riley Shah,Home Office,Dallas
NM202403276736,2024-03-20,2024-03-24,CU0123,PR521,CENTRAL,Office Supplies,Storage,5,211.65,0.15,21.75,March,4,10.276399716513112,Sam Dean,Home Office,Dallas
NM202403466778,2024-03-06,2024-03-09,CU0101,PR507,south,Technology,Machines,7,254.01,0.15,115.06,March,3,45.29742923506949,Taylor Wood,Corporate,Miami
NM202403953060,2024-03-11,2024-03-16,CU0173,PR520,west,Office Supplies,Paper,8,79.2,0.0,37.52,March,5,47.37373737373737,Taylor Cruz,Corporate,Seattle
NM202403899494,2024-03-07,2024-03-12,CU0189,PR506,EAST,TECHNOLOGY,Accessories,8,4445.84,0.15,1819.6,March,5,40.92814856135173,Sam Fox,Corporate,New York
NM202403194136,2024-03-26,2024-03-29,CU0142,PR524,Central,Office Supplies,Art,6,507.06,0.0,111.42,March,3,21.973730919417818,Quinn Dean,Consumer,Chicago
NM202403665522,2024-03-19,2024-03-26,CU0198,PR509, East,Technology,Machines,4,2384.89,0.1,1040.05,March,7,43.60997781868346,Morgan Hunt,Corporate,Boston
NM202403646934,2024-03-16,2024-03-21,CU0140,PR505,EAST,TECHNOLOGY,Accessories,2,349.63,0.1,124.59,March,5,35.63481394617167,Jamie Roy,Home Office,New York
NM202403604565,2024-03-09,2024-03-13,CU0112,PR505,South ,Technology,Accessories,1,194.24,0.0,81.72,March,4,42.07166392092257,Alex Hunt,Corporate,Atlanta
NM202403581384,2024-03-30,2024-04-05,CU0239,PR519,South,OFFICE SUPPLIES,Paper,8,76.57,0.15,19.05,March,6,24.879195507378874,Morgan Roy,Corporate,Atlanta
NM202403472189,2024-03-10,2024-03-10,CU0118,PR506,south,Technology,Accessories,7,3890.11,0.15,1592.15,March,0,40.92814856135173,Alex Lee,Consumer,Miami
NM202403415531,2024-03-04,2024-03-04,CU0066,PR517,West ,Office Supplies,Binders,8,707.52,0.0,324.64,March,0,45.884215287200355,Morgan Cruz,Home Office,Seattle
NM202403761292,2024-03-17,2024-03-24,CU0103,PR514,South,furniture,Bookcases,2,476.95,0.1,156.89,March,7,32.89443337876087,Quinn Bell,Consumer,Miami
NM202403207427,2024-03-23,2024-03-23,CU0079,PR514, Central,FURNITURE,Bookcases,4,1059.88,0.0,419.76,March,0,39.60448352643695,Morgan Bell,Consumer,Chicago
NM202403321867,2024-03-24,2024-03-30,CU0217,PR512,Central ,Furniture,Tables,1,278.78,0.6,-228.78,March,6,-82.06471052442788,Jordan Cruz,Consumer,Dallas
NM202403566600,2024-03-17,2024-03-21,CU0205,PR521,CENTRAL,OFFICE SUPPLIES,Storage,5,224.1,0.1,34.2,March,4,15.261044176706829,Jordan Lee,Consumer,Dallas
NM202403519310,2024-03-03,2024-03-07,CU0039,PR511,east,Furniture,Chairs,6,712.86,0.0,336.84,March,4,47.25191482198468,Quinn Roy,Consumer,Boston
NM202403393307,2024-03-22,2024-03-25,CU0006,PR502,South ,technology,Phones,2,570.96,0.1,246.08,March,3,43.0993414599972,Alex Dean,Consumer,Atlanta
NM202403163045,2024-03-23,2024-03-28,CU0022,PR514,Central,FURNITURE,Bookcases,3,675.67,0.15,195.58,March,5,28.946083147098438,Casey Roy,Consumer,Chicago
NM202403866140,2024-03-13,2024-03-18,CU0175,PR521,Central,Office Supplies,Storage,4,199.2,0.0,47.28,March,5,23.73493975903615,Riley Fox,Consumer,Dallas
NM202403956953,2024-03-29,2024-03-29,CU0018,PR520, South,OFFICE SUPPLIES,Paper,8,79.2,0.0,37.52,March,0,47.37373737373737,Riley Bell,Consumer,Atlanta
NM202403291946,2024-03-08,2024-03-09,CU0035,PR519,Central,OFFICE SUPPLIES,Paper,1,10.13,0.1,2.94,March,1,29.02270483711747,Riley Cruz,Corporate,Dallas
NM202403568797,2024-03-19,2024-03-20,CU0148,PR520,SOUTH,OFFICE SUPPLIES,Paper,7,55.44,0.2,18.97,March,1,34.217171717171716,Alex Shah,Corporate,Atlanta
NM202403237464,2024-03-10,2024-03-12,CU0051,PR518,South,Office Supplies,Paper,3,172.51,0.15,70.51,March,2,40.87299286997856,Drew Ray,Consumer,Atlanta
NM202403250667,2024-03-02,2024-03-08,CU0206,PR504,East ,Technology,Accessories,7,3057.26,0.4,71.13,March,6,2.3265930931618506,Morgan Shah,Consumer,New York
NM202403946528,2024-03-12,2024-03-12,CU0086,PR508,East,technology,Machines,1,183.56,0.2,65.32,March,0,35.58509479189366,Taylor Lee,Corporate,New York
NM202403628198,2024-03-17,2024-03-21,CU0025,PR517,west,office supplies,Binders,3,265.32,0.0,121.74,March,4,45.884215287200355,Jordan Fox,Consumer,Seattle
NM202403564985,2024-03-27,2024-03-30,CU0005,PR503,east,Technology,Phones,2,309.78,0.0,113.6,March,3,36.671186002969854,Jamie Fox,Home Office,New York
NM202403175201,2024-03-24,2024-03-29,CU0087,PR512,South,furniture,Tables,6,2927.19,0.3,-118.17,March,5,-4.036977442530208,Sam Roy,Corporate,Miami
NM202403377997,2024-03-29,2024-03-30,CU0035,PR514,Central,FURNITURE,Bookcases,6,1589.82,0.0,629.64,March,1,39.60448352643696,Riley Cruz,Corporate,Dallas
NM202403737684,2024-03-19,2024-03-23,CU0002,PR513, West,furniture,Tables,7,1511.54,0.15,139.33,March,4,9.217751432314065,Alex Lee,Consumer,Seattle
NM202403431937,2024-03-17,2024-03-20,CU0079,PR506,CENTRAL,TECHNOLOGY,Accessories,5,3269.0,0.0,1627.6,March,3,49.788926277148974,Morgan Bell,Consumer,Chicago
NM202403756706,2024-03-19,2024-03-22,CU0054,PR509,South,Technology,Machines,2,1324.94,0.0,652.52,March,3,49.24902259724968,Casey Ray,Corporate,Miami
NM202403168651,2024-03-16,2024-03-23,CU0119,PR504,WEST,TECHNOLOGY,Accessories,4,2911.68,0.0,1205.32,March,7,41.39603253104737,Sam Fox,Consumer,Seattle
NM202403456457,2024-03-14,2024-03-20,CU0239,PR517,South ,OFFICE SUPPLIES,Binders,7,619.08,0.0,284.06,March,6,45.884215287200355,Morgan Roy,Corporate,Atlanta
NM202403677325,2024-03-14,2024-03-16,CU0206,PR506,EAST,TECHNOLOGY,Accessories,1,588.42,0.1,260.14,March,2,44.209918085721085,Morgan Shah,Consumer,New York
NM202403753211,2024-03-02,2024-03-03,CU0179,PR501, South,technology,Phones,5,4680.27,0.1,1113.22,March,1,23.785379903296175,Drew Bell,Home Office,Atlanta
NM202403474753,2024-03-21,2024-03-21,CU0033,PR514,south,furniture,Bookcases,7,741.92,0.6,-378.29,March,0,-50.9879771403925,Drew Cruz,Consumer,Miami
NM202403336722,2024-03-26,2024-04-02,CU0148,PR521,South,Office Supplies,Storage,8,358.56,0.1,54.72,March,7,15.261044176706825,Alex Shah,Corporate,Atlanta
NM202403441679,2024-03-29,2024-04-05,CU0194,PR513,West ,furniture,Tables,1,228.64,0.1,32.61,March,7,14.262596221133661,Casey Bell,Consumer,Seattle
NM202403362169,2024-03-07,2024-03-13,CU0167,PR510,south,FURNITURE,Chairs,1,169.85,0.3,3.04,March,6,1.789814542243156,Quinn Cruz,Consumer,Miami
NM202403134757,2024-03-15,2024-03-18,CU0024,PR507,East ,Technology,Machines,6,217.72,0.15,98.62,March,3,45.29671137240492,Quinn Roy,Corporate,New York
NM202403911426,2024-03-17,2024-03-20,CU0185,PR513, East,FURNITURE,Tables,2,203.23,0.6,-188.83,March,3,-92.91443192442061,Sam Shah,Consumer,New York
NM202403233947,2024-03-30,2024-03-30,CU0098,PR523,Central ,Office Supplies,Art,2,102.06,0.0,24.76,March,0,24.260239075053892,Sam Cruz,Home Office,Dallas
NM202403688442,2024-03-13,2024-03-15,CU0009,PR506,west,technology,Accessories,8,4707.36,0.1,2081.12,March,2,44.209918085721085,Casey Cruz,Corporate,Los Angeles
NM202403243388,2024-03-10,2024-03-13,CU0134,PR501, Central,technology,Phones,2,1768.1,0.15,341.28,March,3,19.3020756744528,Morgan Fox,Home Office,Chicago
NM202403158848,2024-03-23,2024-03-28,CU0106,PR518,Central,Office Supplies,Paper,2,135.3,0.0,67.3,March,5,49.741315594974125,Drew Hunt,Consumer,Dallas
NM202403964561,2024-03-04,2024-03-08,CU0218,PR516, East,OFFICE SUPPLIES,Binders,5,43.38,0.1,18.98,March,4,43.75288151221761,Taylor Ray,Corporate,New York
NM202403252445,2024-03-05,2024-03-09,CU0170,PR508,South,Technology,Machines,5,1032.53,0.1,441.33,March,4,42.742583750593205,Drew Ray,Home Office,Atlanta
NM202403966079,2024-03-07,2024-03-14,CU0064,PR506,west,TECHNOLOGY,Accessories,1,653.8,0.0,325.52,March,7,49.788926277148974,Riley Roy,Home Office,Los Angeles
NM202403365113,2024-03-06,2024-03-13,CU0171,PR523,West ,OFFICE SUPPLIES,Art,4,163.3,0.2,8.7,March,7,5.327617881200244,Quinn Fox,Consumer,Seattle
NM202403246252,2024-03-26,2024-03-31,CU0096,PR515,East,furniture,Bookcases,7,2804.32,0.3,586.86,March,5,20.926998345409938,Riley Fox,Home Office,Boston
NM202403507266,2024-03-27,2024-03-30,CU0047,PR508, East,Technology,Machines,3,413.01,0.4,82.602,March,3,20.0,Morgan Shah,Consumer,Boston
NM202403371162,2024-03-19,2024-03-25,CU0038,PR515,south,Furniture,Bookcases,1,486.46,0.15,97.292,March,6,20.0,Casey Dean,Consumer,Miami
NM202403645430,2024-03-06,2024-03-06,CU0197,PR522,West ,Office Supplies,Storage,3,125.07,0.0,59.01,March,0,47.18157831614296,Casey Fox,Corporate,Seattle
NM202403783040,2024-03-05,2024-03-12,CU0214,PR514,central,furniture,Bookcases,4,953.89,0.1,313.77,March,7,32.89372988499722,Quinn Dean,Home Office,Chicago
NM202403389090,2024-03-03,2024-03-07,CU0236,PR507,South,TECHNOLOGY,Machines,7,268.95,0.1,130.0,March,4,48.33612195575386,Jamie Lee,Home Office,Miami
NM202403675148,2024-03-30,2024-03-31,CU0152,PR522,east,Office Supplies,Storage,1,41.69,0.0,19.67,March,1,47.18157831614297,Alex Hunt,Corporate,Boston
NM202403736330,2024-03-09,2024-03-11,CU0145,PR510,SOUTH,Furniture,Chairs,2,291.17,0.4,-42.45,March,2,-14.579111859051414,Jamie Hunt,Corporate,Atlanta
NM202403249653,2024-03-04,2024-03-11,CU0221,PR516, South,Office Supplies,Binders,4,38.56,0.0,19.04,March,7,49.377593360995846,Casey Ray,Corporate,Miami
NM202403598009,2024-03-31,2024-04-03,CU0099,PR510, East,FURNITURE,Chairs,7,1019.09,0.4,-148.58,March,3,-14.579674022902786,Drew Dean,Consumer,Boston
NM202403500900,2024-03-04,2024-03-10,CU0144,PR518,West,OFFICE SUPPLIES,Paper,2,135.3,0.0,27.060000000000002,March,6,20.0,Morgan Cruz,Consumer,Seattle
NM202403389462,2024-03-21,2024-03-27,CU0221,PR510,south,Furniture,Chairs,2,485.28,0.0,151.66,March,6,31.252060666007253,Casey Ray,Corporate,Miami
NM202403358720,2024-03-02,2024-03-04,CU0226,PR503,East ,Technology,Phones,7,758.96,0.3,72.33,March,2,9.530146516285443,Quinn Ray,Consumer,Boston
NM202403382825,2024-03-01,2024-03-01,CU0094,PR512,East ,Furniture,Tables,8,5575.6,0.0,1515.12,March,0,27.174115790228853,Casey Roy,Consumer,Boston
NM202403444487,2024-03-12,2024-03-13,CU0016,PR521,EAST,Office Supplies,Storage,3,104.58,0.3,-9.36,March,1,-8.950086058519794,Jordan Roy,Home Office,Boston
NM202403905491,2024-03-30,2024-03-31,CU0233,PR519,East ,office supplies,Paper,2,20.27,0.1,5.89,March,1,29.057720769610263,Alex Hunt,Consumer,Boston
NM202403747032,2024-03-22,2024-03-28,CU0153,PR509,South ,Technology,Machines,1,662.47,0.0,326.26,March,6,49.24902259724968,Casey Wood,Consumer,Miami
NM202403931818,2024-03-11,2024-03-13,CU0123,PR509,CENTRAL,Technology,Machines,6,3974.82,0.0,1957.56,March,2,49.24902259724968,Sam Dean,Home Office,Dallas
NM202403458325,2024-03-13,2024-03-14,CU0168,PR509,central,Technology,Machines,8,5299.76,0.0,2610.08,March,1,49.24902259724968,Sam Shah,Consumer,Chicago
NM202403943377,2024-03-30,2024-04-06,CU0180,PR510,Central,FURNITURE,Chairs,5,1091.88,0.1,257.83,March,7,23.613400740008057,Jamie Bell,Home Office,Chicago
NM202403949093,2024-03-31,2024-04-04,CU0080,PR522, South,Office Supplies,Storage,3,112.56,0.1,46.5,March,4,41.311300639658846,Drew Bell,Corporate,Atlanta
NM202403958768,2024-03-28,2024-04-01,CU0202,PR510,central,Furniture,Chairs,2,412.49,0.15,78.87,March,4,19.12046352638852,Alex Wood,Corporate,Chicago
NM202403522054,2024-03-21,2024-03-21,CU0134,PR509,Central ,technology,Machines,8,5299.76,0.0,2610.08,March,0,49.24902259724968,Morgan Fox,Home Office,Chicago
NM202403481097,2024-03-26,2024-03-30,CU0097,PR509,Central ,Technology,Machines,4,2252.4,0.15,907.56,March,4,40.29302077783697,Alex Bell,Corporate,Dallas
NM202403349352,2024-03-27,2024-04-02,CU0070,PR503,central,Technology,Phones,7,1084.23,0.0,397.6,March,6,36.671186002969854,Casey Wood,Consumer,Dallas
